id,output_game_code,recipe_type,source_mod
15057,item:stuffedpepper-{grain}-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15062,item:stuffedpepper-{grain}-syrupcharred,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15061,item:stuffedpepper-{grain}-syrupcooked,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15060,item:stuffedpepper-{grain}-syruppartbaked,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15058,item:stuffedpepper-bare-oiled,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15049,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15050,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15051,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15054,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15055,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15056,item:stuffedpepper-bare-raw,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15068,item:sushi-{type}-honey,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15069,item:sushi-{type}-oil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15067,item:sushi-{type}-peanut,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15070,item:sushi-{type}-peanut,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15063,item:sushi-noveggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15064,item:sushi-noveggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15065,item:sushi-veggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15066,item:sushi-veggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15076,item:sushiveg-{type}-honey,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15077,item:sushiveg-{type}-oil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15075,item:sushiveg-{type}-peanut,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15078,item:sushiveg-{type}-peanut,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15071,item:sushiveg-noveggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15072,item:sushiveg-noveggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15073,item:sushiveg-veggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15074,item:sushiveg-veggie-nooil,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15079,item:trailmix-cheesy,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15080,item:trailmix-cheesy,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15085,item:trailmix-fruity,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15086,item:trailmix-fruity,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15083,item:trailmix-meaty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15084,item:trailmix-meaty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15081,item:trailmix-nutty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15082,item:trailmix-nutty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15091,item:trailmixvegetarian-beany,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15092,item:trailmixvegetarian-beany,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15087,item:trailmixvegetarian-cheesy,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15088,item:trailmixvegetarian-cheesy,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15093,item:trailmixvegetarian-fruity,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15094,item:trailmixvegetarian-fruity,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15089,item:trailmixvegetarian-nutty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15090,item:trailmixvegetarian-nutty,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15095,item:yogurt-{fruit},kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15096,item:yogurt-{tree},kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15097,item:yogurt-honey,kneading,ExpandedFoods 2.0.0-dev.7.zip_51125e8da261
15264,tailorsdelight:checkeredcloth-black,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15265,tailorsdelight:checkeredcloth-blue,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15266,tailorsdelight:checkeredcloth-brown,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15267,tailorsdelight:checkeredcloth-darkblue,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15268,tailorsdelight:checkeredcloth-darkbrown,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15269,tailorsdelight:checkeredcloth-darkgreen,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15270,tailorsdelight:checkeredcloth-darkred,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15271,tailorsdelight:checkeredcloth-gray,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15279,tailorsdelight:checkeredcloth-gray,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15272,tailorsdelight:checkeredcloth-green,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15273,tailorsdelight:checkeredcloth-orange,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15274,tailorsdelight:checkeredcloth-pink,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15275,tailorsdelight:checkeredcloth-plain,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15276,tailorsdelight:checkeredcloth-purple,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15277,tailorsdelight:checkeredcloth-red,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15278,tailorsdelight:checkeredcloth-white,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
15280,tailorsdelight:checkeredcloth-yellow,loompatterns,spinningwheel_1.1.0.zip_b8d06c39f57c
16030,item:shoeframe-{metal},smithing,snowshoes_2.1.3.zip_7a8b10746712
16163,item:book-{blank},unknown,tablet_v0.2.0.zip_b8725b2ef947
16162,item:tablet-{rock},unknown,tablet_v0.2.0.zip_b8725b2ef947
